image_id,image_path,relpath,ground_truth,true_defect_type,prompt_id,raw_response,parsed_prediction,predicted_defect_type,confidence,predicted_class,format_ok,evidence,generation_error,model_tag,correct,error_type
mixed_defects_00097,/content/casting-defect-vlm/data/raw/output/defect_dataset/mixed_defects/mixed_defects_00097.jpg,mixed_defects/mixed_defects_00097.jpg,Defective,mixed_defects,prompt_3,"Classification: Defective
Defect type: mixed_defects
Defects: [ {'defect_type': 'mixed_defects', 'bbox_2d': [778, 48, 999, 351], 'defect_type': 'mixed_defects', 'bbox_2d': [0, 458, 218, 620], 'defect_type': 'mixed_defects', 'bbox_2d': [362, 620, 438, 692], '",Defective,mixed_defects,,mixed_defects,True,,,finetuned,True,correct
mixed_defects_00099,/content/casting-defect-vlm/data/raw/output/defect_dataset/mixed_defects/mixed_defects_00099.jpg,mixed_defects/mixed_defects_00099.jpg,Defective,mixed_defects,prompt_1,"Classification: Defective
Reason: Defect type: mixed_defects, Defects: dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent,",Defective,Unknown,,Unmatched,True,"Defect type: mixed_defects, Defects: dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent, dent,",,finetuned,True,correct
mixed_defects_00099,/content/casting-defect-vlm/data/raw/output/defect_dataset/mixed_defects/mixed_defects_00099.jpg,mixed_defects/mixed_defects_00099.jpg,Defective,mixed_defects,prompt_2,"Classification: Defective
Defect type: mixed_defects
Evidence: Defects: mixed_defects (Defects: 3: dent, 2: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defect",Defective,mixed_defects,,mixed_defects,True,"Defects: mixed_defects (Defects: 3: dent, 2: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defects, 1: mixed_defect",,finetuned,True,correct
mixed_defects_00099,/content/casting-defect-vlm/data/raw/output/defect_dataset/mixed_defects/mixed_defects_00099.jpg,mixed_defects/mixed_defects_00099.jpg,Defective,mixed_defects,prompt_3,"Classification: Defective
Defect type: mixed_defects
Defects: [1: 'porosity', 2: 'dent', 3: 'mixed_defects']",Defective,mixed_defects,,mixed_defects,True,,,finetuned,True,correct
ok_00000,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00000.jpg,ok/ok_00000.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: crack
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,crack,,finetuned,False,false_positive_false_alarm
ok_00000,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00000.jpg,ok/ok_00000.jpg,OK,ok,prompt_2,"Classification: Defective
Defect type: crack
Evidence: A crack is visible on the right side of the part.",Defective,crack,,crack,True,A crack is visible on the right side of the part.,,finetuned,False,false_positive_false_alarm
ok_00000,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00000.jpg,ok/ok_00000.jpg,OK,ok,prompt_3,"Classification: Defective
Defect type: crack
Defect location: [0.85, 0.45, 0.95, 0.55]",Defective,crack,,crack,True,,,finetuned,False,false_positive_false_alarm
ok_00005,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00005.jpg,ok/ok_00005.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: crack
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,crack,,finetuned,False,false_positive_false_alarm
ok_00005,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00005.jpg,ok/ok_00005.jpg,OK,ok,prompt_2,"Classification: Defective
Defect type: flash
Evidence: The flash is visible as a thin layer of material on the outer edge of the part.",Defective,flash,,flash,True,The flash is visible as a thin layer of material on the outer edge of the part.,,finetuned,False,false_positive_false_alarm
ok_00005,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00005.jpg,ok/ok_00005.jpg,OK,ok,prompt_3,"Classification: Defective
Defect type: flash",Defective,flash,,flash,True,,,finetuned,False,false_positive_false_alarm
ok_00024,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00024.jpg,ok/ok_00024.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: surface_roughness
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,surface_roughness,,finetuned,False,false_positive_false_alarm
ok_00024,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00024.jpg,ok/ok_00024.jpg,OK,ok,prompt_2,"Classification: Defective
Defect type: flash
Evidence: Flash is visible on the surface of the part.",Defective,flash,,flash,True,Flash is visible on the surface of the part.,,finetuned,False,false_positive_false_alarm
ok_00024,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00024.jpg,ok/ok_00024.jpg,OK,ok,prompt_3,"Classification: OK
Defect type: None
Defect location: None",OK,None,,ok,True,,,finetuned,True,correct
ok_00025,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00025.jpg,ok/ok_00025.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: small scratch
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,small scratch,,finetuned,False,false_positive_false_alarm
ok_00025,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00025.jpg,ok/ok_00025.jpg,OK,ok,prompt_2,"Classification: Defective
Defect type: flash
Evidence: A flash is present on the surface of the part.",Defective,flash,,flash,True,A flash is present on the surface of the part.,,finetuned,False,false_positive_false_alarm
ok_00025,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00025.jpg,ok/ok_00025.jpg,OK,ok,prompt_3,"Classification: Defective
Defect type: dent",Defective,dent,,dent,True,,,finetuned,False,false_positive_false_alarm
ok_00030,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00030.jpg,ok/ok_00030.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: Defective surface: surface_roughness
Confidence: 99%",Defective,Unknown,99.0,Unmatched,True,Defective surface: surface_roughness,,finetuned,False,false_positive_false_alarm
ok_00030,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00030.jpg,ok/ok_00030.jpg,OK,ok,prompt_2,"Classification: Unknown
Defect present: No",Defective,Unknown,,Unmatched,True,,,finetuned,False,false_positive_false_alarm
ok_00030,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00030.jpg,ok/ok_00030.jpg,OK,ok,prompt_3,"Classification: Defective
Defect type: surface_roughness",Defective,surface_roughness,,surface_roughness,True,,,finetuned,False,false_positive_false_alarm
ok_00032,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00032.jpg,ok/ok_00032.jpg,OK,ok,prompt_1,"Classification: OK
Reason: None
Confidence: 100%",OK,None,100.0,ok,True,None,,finetuned,True,correct
ok_00032,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00032.jpg,ok/ok_00032.jpg,OK,ok,prompt_2,"Classification: Unknown
Defect present: No",Defective,Unknown,,Unmatched,True,,,finetuned,False,false_positive_false_alarm
ok_00032,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00032.jpg,ok/ok_00032.jpg,OK,ok,prompt_3,"Classification: OK
Defect type: None
Defect location: None",OK,None,,ok,True,,,finetuned,True,correct
ok_00045,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00045.jpg,ok/ok_00045.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: surface_roughness
Confidence: 95%",Defective,Unknown,95.0,Unmatched,True,surface_roughness,,finetuned,False,false_positive_false_alarm
ok_00045,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00045.jpg,ok/ok_00045.jpg,OK,ok,prompt_2,"Classification: Defective
Defect type: flash
Evidence: Flash is visible on the surface of the part.",Defective,flash,,flash,True,Flash is visible on the surface of the part.,,finetuned,False,false_positive_false_alarm
ok_00045,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00045.jpg,ok/ok_00045.jpg,OK,ok,prompt_3,"Classification: Defective
Defect type: flash",Defective,flash,,flash,True,,,finetuned,False,false_positive_false_alarm
ok_00050,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00050.jpg,ok/ok_00050.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: surface_roughness
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,surface_roughness,,finetuned,False,false_positive_false_alarm
ok_00050,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00050.jpg,ok/ok_00050.jpg,OK,ok,prompt_2,"Classification: Defective
Defect type: flash
Evidence: Flash is visible on the left side of the part.",Defective,flash,,flash,True,Flash is visible on the left side of the part.,,finetuned,False,false_positive_false_alarm
ok_00050,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00050.jpg,ok/ok_00050.jpg,OK,ok,prompt_3,"Classification: Defective
Defect type: flash",Defective,flash,,flash,True,,,finetuned,False,false_positive_false_alarm
ok_00055,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00055.jpg,ok/ok_00055.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: scratch
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,scratch,,finetuned,False,false_positive_false_alarm
ok_00055,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00055.jpg,ok/ok_00055.jpg,OK,ok,prompt_2,"Classification: Defective
Defect type: scratch
Evidence: A scratch is visible on the surface of the part.",Defective,scratch,,scratch,True,A scratch is visible on the surface of the part.,,finetuned,False,false_positive_false_alarm
ok_00055,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00055.jpg,ok/ok_00055.jpg,OK,ok,prompt_3,"Classification: Defective
Defect type: scratch",Defective,scratch,,scratch,True,,,finetuned,False,false_positive_false_alarm
ok_00062,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00062.jpg,ok/ok_00062.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: surface_roughness
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,surface_roughness,,finetuned,False,false_positive_false_alarm
ok_00062,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00062.jpg,ok/ok_00062.jpg,OK,ok,prompt_2,"Classification: Unknown
Defect present: No",Defective,Unknown,,Unmatched,True,,,finetuned,False,false_positive_false_alarm
ok_00062,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00062.jpg,ok/ok_00062.jpg,OK,ok,prompt_3,"Classification: Defective
Defect type: scratch",Defective,scratch,,scratch,True,,,finetuned,False,false_positive_false_alarm
ok_00080,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00080.jpg,ok/ok_00080.jpg,OK,ok,prompt_1,"Classification: Defective
Reason: surface_roughness
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,surface_roughness,,finetuned,False,false_positive_false_alarm
ok_00080,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00080.jpg,ok/ok_00080.jpg,OK,ok,prompt_2,"Classification: Unknown
Defect present: No",Defective,Unknown,,Unmatched,True,,,finetuned,False,false_positive_false_alarm
ok_00080,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00080.jpg,ok/ok_00080.jpg,OK,ok,prompt_3,"Classification: Defective
Defect type: flash",Defective,flash,,flash,True,,,finetuned,False,false_positive_false_alarm
ok_00099,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00099.jpg,ok/ok_00099.jpg,OK,ok,prompt_1,"Classification: OK
Reason: No defect detected
Confidence: 100%",OK,None,100.0,ok,True,No defect detected,,finetuned,True,correct
ok_00099,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00099.jpg,ok/ok_00099.jpg,OK,ok,prompt_2,"Classification: OK
Defect present: No
Defect type: Unknown
Evidence: No defect found",OK,None,,ok,True,No defect found,,finetuned,True,correct
ok_00099,/content/casting-defect-vlm/data/raw/output/defect_dataset/ok/ok_00099.jpg,ok/ok_00099.jpg,OK,ok,prompt_3,"Classification: OK
Defect type: None
Defect location: None",OK,None,,ok,True,,,finetuned,True,correct
pinhole_00014,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00014.jpg,pinhole/pinhole_00014.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: Defect type: pinhole
Defect location: [0.32, 0.49], [0.52, 0.4], [0.72, 0.45], [0.88, 0.35], [0.75, 0.1], [0.76, 0.12]
Confidence: 95%",Defective,Unknown,95.0,Unmatched,True,Defect type: pinhole,,finetuned,True,correct
pinhole_00014,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00014.jpg,pinhole/pinhole_00014.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect present: Yes
Defect type: pinhole
Evidence: Multiple pinholes are visible on the surface of the part.",Defective,pinhole,,pinhole,True,Multiple pinholes are visible on the surface of the part.,,finetuned,True,correct
pinhole_00014,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00014.jpg,pinhole/pinhole_00014.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00016,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00016.jpg,pinhole/pinhole_00016.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: Defect type: pinhole
Defect location: [0.12, 0.47], [0.54, 0.85], [0.63, 0.31], [0.64, 0.09], [0.85, 0.15]
Confidence: 95%",Defective,Unknown,95.0,Unmatched,True,Defect type: pinhole,,finetuned,True,correct
pinhole_00016,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00016.jpg,pinhole/pinhole_00016.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: pinhole
Evidence: Defects: 5 pinholes",Defective,pinhole,,pinhole,True,Defects: 5 pinholes,,finetuned,True,correct
pinhole_00016,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00016.jpg,pinhole/pinhole_00016.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00021,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00021.jpg,pinhole/pinhole_00021.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: Defect type: pinhole
Defect location: [0.05, 0.3, 0.06, 0.31], [0.54, 0.75, 0.55, 0.77], [0.9, 0.45, 0.91, 0.47]
Confidence: 95%",Defective,Unknown,95.0,Unmatched,True,Defect type: pinhole,,finetuned,True,correct
pinhole_00021,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00021.jpg,pinhole/pinhole_00021.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: pinhole
Evidence: Defects: 3 pinholes
Confidence: 90%",Defective,pinhole,90.0,pinhole,True,Defects: 3 pinholes,,finetuned,True,correct
pinhole_00021,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00021.jpg,pinhole/pinhole_00021.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole
Defect location: [0.05, 0.3, 0.06, 0.31]",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00044,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00044.jpg,pinhole/pinhole_00044.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: The presence of pinholes
Confidence: 99%",Defective,Unknown,99.0,Unmatched,True,The presence of pinholes,,finetuned,True,correct
pinhole_00044,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00044.jpg,pinhole/pinhole_00044.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: pinhole
Evidence: The image shows multiple pinholes, which are small, dark spots scattered across the surface of the casting. These pinholes are irregular in shape and size, and they are located on the surface of the casting. The pinholes are not clustered together, and they are not located in the center of the casting. The pinholes are not located in the center of the casting, and they are not located in the center of the casting. The pinholes are not located in the center of the casting, and they are not located in the center of the casting. The pin",Defective,pinhole,,pinhole,True,"The image shows multiple pinholes, which are small, dark spots scattered across the surface of the casting. These pinholes are irregular in shape and size, and they are located on the surface of the casting. The pinholes are not clustered together, and they are not located in the center of the casting. The pinholes are not located in the center of the casting, and they are not located in the center of the casting. The pinholes are not located in the center of the casting, and they are not located in the center of the casting. The pin",,finetuned,True,correct
pinhole_00044,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00044.jpg,pinhole/pinhole_00044.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00046,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00046.jpg,pinhole/pinhole_00046.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: pinhole
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,pinhole,,finetuned,True,correct
pinhole_00046,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00046.jpg,pinhole/pinhole_00046.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: pinhole
Evidence: Defects: pinhole
Defect location: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28,",Defective,pinhole,,pinhole,True,Defects: pinhole,,finetuned,True,correct
pinhole_00046,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00046.jpg,pinhole/pinhole_00046.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole
Defect location: [0.27, 0.67, 0.28, 0.69]",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00048,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00048.jpg,pinhole/pinhole_00048.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: pinhole
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,pinhole,,finetuned,True,correct
pinhole_00048,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00048.jpg,pinhole/pinhole_00048.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect present: Yes
Defect type: pinhole
Evidence: Defects: 4 pinholes",Defective,pinhole,,pinhole,True,Defects: 4 pinholes,,finetuned,True,correct
pinhole_00048,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00048.jpg,pinhole/pinhole_00048.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00051,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00051.jpg,pinhole/pinhole_00051.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: Defect type: porosity, Defect location: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]
Confidence: 98%",Defective,Unknown,98.0,Unmatched,True,"Defect type: porosity, Defect location: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",,finetuned,True,correct
pinhole_00051,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00051.jpg,pinhole/pinhole_00051.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: porosity
Evidence: Porosity is present at 6 locations.",Defective,porosity,,porosity,True,Porosity is present at 6 locations.,,finetuned,True,correct
pinhole_00051,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00051.jpg,pinhole/pinhole_00051.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: porosity
Defect location: [0.0, 0.3, 0.2, 0.4]",Defective,porosity,,porosity,True,,,finetuned,True,correct
pinhole_00052,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00052.jpg,pinhole/pinhole_00052.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Defect type: pinhole
Defect location: [0.12, 0.21], [0.32, 0.23], [0.65, 0.34], [0.57, 0.89]",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00052,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00052.jpg,pinhole/pinhole_00052.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: pinhole
Evidence: Defects: 5 pinholes
Confidence: 90%",Defective,pinhole,90.0,pinhole,True,Defects: 5 pinholes,,finetuned,True,correct
pinhole_00052,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00052.jpg,pinhole/pinhole_00052.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole
Defect location: [0.51, 0.91], [0.14, 0.2], [0.3, 0.2], [0.65, 0.34]",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00053,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00053.jpg,pinhole/pinhole_00053.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: Defect type: pinhole
Defect location: [0.74, 0.14, 0.77, 0.17], [0.14, 0.28, 0.17, 0.31], [0.66, 0.33, 0.69, 0.36]
Confidence: 95%",Defective,Unknown,95.0,Unmatched,True,Defect type: pinhole,,finetuned,True,correct
pinhole_00053,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00053.jpg,pinhole/pinhole_00053.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect present: Yes
Defect type: pinhole
Evidence: Defects: 3 pinholes",Defective,pinhole,,pinhole,True,Defects: 3 pinholes,,finetuned,True,correct
pinhole_00053,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00053.jpg,pinhole/pinhole_00053.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00055,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00055.jpg,pinhole/pinhole_00055.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: The part has multiple pinholes, which are small, dark, and star-shaped defects.
Confidence: 95%",Defective,Unknown,95.0,Unmatched,True,"The part has multiple pinholes, which are small, dark, and star-shaped defects.",,finetuned,True,correct
pinhole_00055,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00055.jpg,pinhole/pinhole_00055.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: pinhole
Evidence: The image shows multiple pinhole defects, which are small, dark spots scattered across the surface of the casting. These are likely caused by air bubbles trapped during the casting process.
Confidence: 95%",Defective,pinhole,95.0,pinhole,True,"The image shows multiple pinhole defects, which are small, dark spots scattered across the surface of the casting. These are likely caused by air bubbles trapped during the casting process.",,finetuned,True,correct
pinhole_00055,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00055.jpg,pinhole/pinhole_00055.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00061,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00061.jpg,pinhole/pinhole_00061.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: Defect type: pinhole
Defect location: [100, 600, 100, 600], [100, 600, 100, 600], [100, 600, 100, 600], [100, 600, 100, 600], [100, 600, 100, 600], [100, 600,",Defective,Unknown,,Unmatched,True,Defect type: pinhole,,finetuned,True,correct
pinhole_00061,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00061.jpg,pinhole/pinhole_00061.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: pinhole
Evidence: Defects: 10 pinholes
Confidence: 90%",Defective,pinhole,90.0,pinhole,True,Defects: 10 pinholes,,finetuned,True,correct
pinhole_00061,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00061.jpg,pinhole/pinhole_00061.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00062,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00062.jpg,pinhole/pinhole_00062.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: Defect type: pinhole
Defect location: [0.03, 0.72, 0.04, 0.73], [0.33, 0.62, 0.34, 0.63], [0.61, 0.6, 0.62, 0.61], [0.81, 0.48, 0.82, 0.49], [0.81, 0.48, 0.",Defective,Unknown,,Unmatched,True,Defect type: pinhole,,finetuned,True,correct
pinhole_00062,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00062.jpg,pinhole/pinhole_00062.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect present: Yes
Defect type: pinhole
Evidence: Defects: 10 pinholes",Defective,pinhole,,pinhole,True,Defects: 10 pinholes,,finetuned,True,correct
pinhole_00062,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00062.jpg,pinhole/pinhole_00062.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00065,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00065.jpg,pinhole/pinhole_00065.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: Defect type: pinhole
Defect location: [0.12, 0.82, 0.14, 0.84], [0.19, 0.83, 0.21, 0.85], [0.2, 0.85, 0.22, 0.87], [0.27, 0.85, 0.29, 0.87], [0.39, 0.41, 0.",Defective,Unknown,,Unmatched,True,Defect type: pinhole,,finetuned,True,correct
pinhole_00065,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00065.jpg,pinhole/pinhole_00065.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: pinhole
Evidence: Defects: 14 pinholes",Defective,pinhole,,pinhole,True,Defects: 14 pinholes,,finetuned,True,correct
pinhole_00065,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00065.jpg,pinhole/pinhole_00065.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
pinhole_00066,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00066.jpg,pinhole/pinhole_00066.jpg,Defective,pinhole,prompt_1,"Classification: Defective
Reason: pinhole
Confidence: 90%",Defective,Unknown,90.0,Unmatched,True,pinhole,,finetuned,True,correct
pinhole_00066,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00066.jpg,pinhole/pinhole_00066.jpg,Defective,pinhole,prompt_2,"Classification: Defective
Defect type: pinhole
Evidence: Defects are marked with red stars.",Defective,pinhole,,pinhole,True,Defects are marked with red stars.,,finetuned,True,correct
pinhole_00066,/content/casting-defect-vlm/data/raw/output/defect_dataset/pinhole/pinhole_00066.jpg,pinhole/pinhole_00066.jpg,Defective,pinhole,prompt_3,"Classification: Defective
Defect type: pinhole",Defective,pinhole,,pinhole,True,,,finetuned,True,correct
